ID;Beweging;TrajectName;Timestamp;ShipID;CEMTKlasse;Width;Length
3482967;IN;Traject5;2018-05-24 19:10:33.697;1060;III;6.0;55.0
3483414;IN;Traject4;2018-05-24 19:33:52.373;1060;III;6.0;55.0
3483540;IN;Traject3;2018-05-24 19:40:12.613;1060;III;6.0;55.0
3483673;IN;Traject2;2018-05-24 19:48:22.490;1060;III;6.0;55.0
3484003;IN;Traject1;2018-05-24 20:07:33.213;1060;III;6.0;55.0
794527;IN;Traject6;2018-05-03 06:20:36.237;1061;III;8.0;67.0
797767;IN;Traject5;2018-05-03 06:57:09.040;1061;III;8.0;67.0
798929;IN;Traject4;2018-05-03 07:24:10.173;1061;III;8.0;67.0
799172;IN;Traject3;2018-05-03 07:30:03.720;1061;III;8.0;67.0
799748;IN;Traject2;2018-05-03 07:38:27.497;1061;III;8.0;67.0
800649;IN;Traject1;2018-05-03 08:01:36.517;1061;III;8.0;67.0
803398;IN;Traject1;2018-05-07 10:34:05.420;1062;III;8.0;67.0
804179;IN;Traject2;2018-05-07 10:45:40.470;1062;III;8.0;67.0
804764;IN;Traject3;2018-05-07 11:01:08.800;1062;III;8.0;67.0
804799;IN;Traject4;2018-05-07 11:06:58.243;1062;III;8.0;67.0
804914;IN;Traject5;2018-05-07 11:11:37.517;1062;III;8.0;67.0
806678;IN;Traject6;2018-05-07 11:49:17.380;1062;III;8.0;67.0
810949;IN;Traject6;2018-05-08 21:37:31.613;1063;III;8.0;67.0
813673;IN;Traject5;2018-05-08 22:26:32.003;1063;III;8.0;67.0
837106;IN;Traject4;2018-05-09 06:40:31.630;1063;III;8.0;67.0
837138;IN;Traject3;2018-05-09 06:46:02.663;1063;III;8.0;67.0
837226;IN;Traject2;2018-05-09 06:53:21.250;1063;III;8.0;67.0
837637;IN;Traject1;2018-05-09 07:13:00.800;1063;III;8.0;67.0
839402;IN;Traject1;2018-05-21 10:41:43.377;1064;III;8.0;67.0
839603;IN;Traject2;2018-05-21 10:53:36.010;1064;III;8.0;67.0
840723;IN;Traject3;2018-05-21 11:08:07.690;1064;III;8.0;67.0
840981;IN;Traject4;2018-05-21 11:14:28.823;1064;III;8.0;67.0
841550;IN;Traject5;2018-05-21 11:21:17.950;1064;III;8.0;67.0
842879;IN;Traject6;2018-05-21 12:00:07.527;1064;III;8.0;67.0
846201;IN;Traject6;2018-05-23 12:40:16.703;1065;III;8.0;67.0
846978;IN;Traject5;2018-05-23 13:16:02.617;1065;III;8.0;67.0
847503;IN;Traject4;2018-05-23 13:37:41.627;1065;III;8.0;67.0
847713;IN;Traject3;2018-05-23 13:43:32.423;1065;III;8.0;67.0
847980;IN;Traject2;2018-05-23 13:51:51.533;1065;III;8.0;67.0
848592;IN;Traject1;2018-05-23 14:14:31.637;1065;III;8.0;67.0
2719548;IN;Traject1;2018-05-03 05:59:53.490;1066;Va;10.0;85.0
2720123;IN;Traject2;2018-05-03 06:15:48.213;1066;Va;10.0;85.0
2720854;IN;Traject3;2018-05-03 06:42:21.640;1066;Va;10.0;85.0
2720949;IN;Traject4;2018-05-03 06:52:10.873;1066;Va;10.0;85.0
2721080;IN;Traject5;2018-05-03 06:59:20.327;1066;Va;10.0;85.0
2721970;IN;Traject6;2018-05-03 07:38:51.120;1066;Va;10.0;85.0
3618599;IN;Traject1;2018-05-30 17:15:59.313;1067;I;5.0;39.0
3618773;IN;Traject2;2018-05-30 17:31:19.377;1067;I;5.0;39.0
3619157;IN;Traject3;2018-05-30 17:49:46.440;1067;I;5.0;39.0
3620917;IN;Traject4;2018-05-30 17:58:59.110;1067;I;5.0;39.0
3620956;IN;Traject5;2018-05-30 18:06:28.647;1067;I;5.0;39.0
3622162;IN;Traject6;2018-05-30 19:16:31.210;1067;I;5.0;39.0
470945;IN;Traject1;2018-05-02 12:33:24.673;1068;IV;9.0;85.0
471370;IN;Traject2;2018-05-02 12:49:59.590;1068;IV;9.0;85.0
472232;IN;Traject3;2018-05-02 13:08:12.443;1068;IV;9.0;85.0
472327;IN;Traject4;2018-05-02 13:17:03.117;1068;IV;9.0;85.0
472407;IN;Traject5;2018-05-02 13:23:32.943;1068;IV;9.0;85.0
472474;IN;Traject6;2018-05-02 13:51:04.197;1068;IV;9.0;85.0
474525;IN;Traject6;2018-05-09 18:54:24.467;1069;IV;9.0;85.0
475224;IN;Traject5;2018-05-09 19:35:54.317;1069;IV;9.0;85.0
475494;IN;Traject4;2018-05-09 20:02:22.600;1069;IV;9.0;85.0
475746;IN;Traject3;2018-05-09 20:08:02.547;1069;IV;9.0;85.0
475923;IN;Traject2;2018-05-09 20:16:01.213;1069;IV;9.0;85.0
476516;IN;Traject1;2018-05-09 20:36:41.707;1069;IV;9.0;85.0
2302735;IN;Traject1;2018-05-19 10:57:22.443;1070;I;5.0;39.0
2303325;IN;Traject2;2018-05-19 11:10:19.710;1070;I;5.0;39.0
2303596;IN;Traject3;2018-05-19 11:25:59.787;1070;I;5.0;39.0
2303635;IN;Traject4;2018-05-19 11:32:45.163;1070;I;5.0;39.0
2303705;IN;Traject5;2018-05-19 11:37:10.480;1070;I;5.0;39.0
2304196;IN;Traject6;2018-05-19 12:00:30.060;1070;I;5.0;39.0
430974;IN;Traject6;2018-05-02 14:08:24.880;1071;IV;8.0;85.0
432388;IN;Traject5;2018-05-02 14:55:15.650;1071;IV;8.0;85.0
433183;IN;Traject4;2018-05-02 15:17:55.043;1071;IV;8.0;85.0
433220;IN;Traject3;2018-05-02 15:24:04.403;1071;IV;8.0;85.0
433393;IN;Traject2;2018-05-02 15:31:25.630;1071;IV;8.0;85.0
433978;IN;Traject1;2018-05-02 15:49:31.257;1071;IV;8.0;85.0
435865;IN;Traject1;2018-05-03 14:02:40.720;1072;IV;8.0;85.0
436437;IN;Traject2;2018-05-03 14:12:11.780;1072;IV;8.0;85.0
436644;IN;Traject3;2018-05-03 14:24:49.717;1072;IV;8.0;85.0
436719;IN;Traject4;2018-05-03 14:30:00.443;1072;IV;8.0;85.0
437011;IN;Traject5;2018-05-03 14:34:41.723;1072;IV;8.0;85.0
437389;IN;Traject6;2018-05-03 15:01:01.173;1072;IV;8.0;85.0
441016;IN;Traject6;2018-05-04 13:28:33.840;1073;IV;8.0;85.0
442442;IN;Traject5;2018-05-04 14:25:19.460;1073;IV;8.0;85.0
443280;IN;Traject4;2018-05-04 14:47:38.057;1073;IV;8.0;85.0
443491;IN;Traject3;2018-05-04 14:53:47.823;1073;IV;8.0;85.0
444055;IN;Traject2;2018-05-04 15:00:48.473;1073;IV;8.0;85.0
444355;IN;Traject1;2018-05-04 15:19:53.360;1073;IV;8.0;85.0
445228;IN;Traject1;2018-05-07 16:55:28.027;1074;IV;8.0;85.0
445804;IN;Traject2;2018-05-07 17:06:13.387;1074;IV;8.0;85.0
446681;IN;Traject3;2018-05-07 17:20:57.757;1074;IV;8.0;85.0
447111;IN;Traject4;2018-05-07 17:26:57.023;1074;IV;8.0;85.0
447323;IN;Traject5;2018-05-07 17:33:03.120;1074;IV;8.0;85.0
448426;IN;Traject6;2018-05-07 18:03:44.160;1074;IV;8.0;85.0
462355;IN;Traject6;2018-05-23 14:07:43.457;1075;IV;8.0;85.0
464025;IN;Traject5;2018-05-23 15:00:54.527;1075;IV;8.0;85.0
464605;IN;Traject4;2018-05-23 15:24:24.620;1075;IV;8.0;85.0
464819;IN;Traject3;2018-05-23 15:30:44.827;1075;IV;8.0;85.0
465351;IN;Traject2;2018-05-23 15:38:55.007;1075;IV;8.0;85.0
465678;IN;Traject1;2018-05-23 15:57:44.417;1075;IV;8.0;85.0
467239;IN;Traject1;2018-05-24 16:48:07.000;1076;IV;8.0;85.0
467384;IN;Traject2;2018-05-24 16:59:24.837;1076;IV;8.0;85.0
467813;IN;Traject3;2018-05-24 17:14:04.120;1076;IV;8.0;85.0
467847;IN;Traject4;2018-05-24 17:19:49.807;1076;IV;8.0;85.0
467962;IN;Traject5;2018-05-24 17:25:09.497;1076;IV;8.0;85.0
468863;IN;Traject6;2018-05-24 17:51:04.030;1076;IV;8.0;85.0
489011;IN;Traject6;2018-05-25 18:21:40.323;1077;IV;8.0;85.0
489984;IN;Traject5;2018-05-25 19:00:30.013;1077;IV;8.0;85.0
490887;IN;Traject4;2018-05-25 19:26:40.173;1077;IV;8.0;85.0
490966;IN;Traject3;2018-05-25 19:32:29.630;1077;IV;8.0;85.0
491138;IN;Traject2;2018-05-25 19:39:30.287;1077;IV;8.0;85.0
491449;IN;Traject1;2018-05-25 19:56:39.607;1077;IV;8.0;85.0
492502;IN;Traject1;2018-05-28 15:35:15.173;1078;IV;8.0;85.0
492614;IN;Traject2;2018-05-28 15:45:53.143;1078;IV;8.0;85.0
492936;IN;Traject3;2018-05-28 16:00:16.757;1078;IV;8.0;85.0
493066;IN;Traject4;2018-05-28 16:07:16.357;1078;IV;8.0;85.0
493197;IN;Traject5;2018-05-28 16:14:24.443;1078;IV;8.0;85.0
494441;IN;Traject6;2018-05-28 17:00:46.247;1078;IV;8.0;85.0
498423;IN;Traject6;2018-05-30 12:22:07.770;1079;IV;8.0;85.0
499897;IN;Traject5;2018-05-30 13:11:17.883;1079;IV;8.0;85.0
500275;IN;Traject4;2018-05-30 13:37:46.793;1079;IV;8.0;85.0
500400;IN;Traject3;2018-05-30 13:44:17.520;1079;IV;8.0;85.0
500796;IN;Traject2;2018-05-30 13:52:18.020;1079;IV;8.0;85.0
501221;IN;Traject1;2018-05-30 14:12:27.123;1079;IV;8.0;85.0
504047;IN;Traject1;2018-05-31 15:01:51.617;1080;IV;8.0;85.0
504485;IN;Traject2;2018-05-31 15:12:06.283;1080;IV;8.0;85.0
504887;IN;Traject3;2018-05-31 15:29:50.693;1080;IV;8.0;85.0
505326;IN;Traject4;2018-05-31 15:37:11.427;1080;IV;8.0;85.0
505503;IN;Traject5;2018-05-31 15:44:51.053;1080;IV;8.0;85.0
506918;IN;Traject6;2018-05-31 16:52:50.607;1080;IV;8.0;85.0
1284737;IN;Traject6;2018-05-26 13:21:26.547;1081;Va;10.0;85.0
1285474;IN;Traject5;2018-05-26 13:56:41.463;1081;Va;10.0;85.0
1285966;IN;Traject4;2018-05-26 14:20:11.037;1081;Va;10.0;85.0
1286049;IN;Traject3;2018-05-26 14:26:40.747;1081;Va;10.0;85.0
1286154;IN;Traject2;2018-05-26 14:36:52.843;1081;Va;10.0;85.0
1286477;IN;Traject1;2018-05-26 15:02:01.607;1081;Va;10.0;85.0
1288011;IN;Traject1;2018-05-31 10:28:48.697;1082;Va;10.0;85.0
1288333;IN;Traject2;2018-05-31 10:41:01.150;1082;Va;10.0;85.0
1288515;IN;Traject3;2018-05-31 10:58:00.950;1082;Va;10.0;85.0
1288602;IN;Traject4;2018-05-31 11:05:41.043;1082;Va;10.0;85.0
1288687;IN;Traject5;2018-05-31 11:12:42.183;1082;Va;10.0;85.0
1289923;IN;Traject6;2018-05-31 11:58:20.870;1082;Va;10.0;85.0
4381616;IN;Traject1;2018-05-20 12:34:19.823;1083;I;5.0;39.0
4381748;IN;Traject2;2018-05-20 12:47:05.817;1083;I;5.0;39.0
4381799;IN;Traject3;2018-05-20 13:01:55.577;1083;I;5.0;39.0
4381808;IN;Traject4;2018-05-20 13:09:05.203;1083;I;5.0;39.0
4381833;IN;Traject5;2018-05-20 13:14:25.333;1083;I;5.0;39.0
4382020;IN;Traject6;2018-05-20 13:46:56.283;1083;I;5.0;39.0
410898;IN;Traject3;2018-05-09 07:59:44.867;1084;III;5.0;64.0
411195;IN;Traject4;2018-05-09 08:06:04.773;1084;III;5.0;64.0
411223;IN;Traject5;2018-05-09 08:10:49.293;1084;III;5.0;64.0
412411;IN;Traject6;2018-05-09 08:40:43.053;1084;III;5.0;64.0
417144;IN;Traject5;2018-05-11 12:03:01.847;1085;III;5.0;64.0
418468;IN;Traject4;2018-05-11 12:41:52.193;1086;III;5.0;64.0
418579;IN;Traject3;2018-05-11 12:45:52.240;1087;III;5.0;64.0
418609;IN;Traject2;2018-05-11 12:50:52.473;1088;III;5.0;64.0
419077;IN;Traject1;2018-05-11 13:04:41.633;1089;III;5.0;64.0
419899;IN;Traject1;2018-05-19 10:52:27.647;1090;III;5.0;64.0
419929;IN;Traject2;2018-05-19 11:04:08.460;1090;III;5.0;64.0
421001;IN;Traject3;2018-05-19 11:19:02.890;1090;III;5.0;64.0
421436;IN;Traject4;2018-05-19 11:26:08.430;1090;III;5.0;64.0
421462;IN;Traject5;2018-05-19 11:30:38.313;1090;III;5.0;64.0
422554;IN;Traject6;2018-05-19 11:59:18.293;1090;III;5.0;64.0
427603;IN;Traject5;2018-05-24 15:23:00.480;1091;III;5.0;64.0
428252;IN;Traject4;2018-05-24 15:43:41.633;1092;III;5.0;64.0
428450;IN;Traject3;2018-05-24 15:47:30.483;1093;III;5.0;64.0
428653;IN;Traject2;2018-05-24 15:52:14.323;1094;III;5.0;64.0
1295901;IN;Traject1;2018-05-20 14:55:15.120;1095;I;5.0;39.0
1296315;IN;Traject2;2018-05-20 15:08:30.107;1095;I;5.0;39.0
1296638;IN;Traject3;2018-05-20 15:24:32.117;1095;I;5.0;39.0
1296679;IN;Traject4;2018-05-20 15:31:42.827;1095;I;5.0;39.0
1296759;IN;Traject5;2018-05-20 15:37:52.407;1095;I;5.0;39.0
1297531;IN;Traject6;2018-05-20 16:11:42.153;1095;I;5.0;39.0
4327253;IN;Traject6;2018-05-17 09:28:34.210;1096;IV;5.0;90.0
4327459;IN;Traject5;2018-05-17 10:04:04.047;1096;IV;5.0;90.0
4327655;IN;Traject4;2018-05-17 10:37:12.887;1096;IV;5.0;90.0
4327687;IN;Traject3;2018-05-17 10:42:34.670;1096;IV;5.0;90.0
4327728;IN;Traject2;2018-05-17 10:49:52.420;1096;IV;5.0;90.0
4327833;IN;Traject1;2018-05-17 11:07:33.047;1096;IV;5.0;90.0
3107777;IN;Traject6;2018-05-09 08:57:28.423;1097;III;8.0;67.0
3108453;IN;Traject5;2018-05-09 09:23:28.033;1097;III;8.0;67.0
3109381;IN;Traject4;2018-05-09 09:54:29.030;1097;III;8.0;67.0
3109508;IN;Traject3;2018-05-09 10:01:17.703;1097;III;8.0;67.0
3109724;IN;Traject2;2018-05-09 10:08:58.040;1097;III;8.0;67.0
3110227;IN;Traject1;2018-05-09 10:27:47.083;1097;III;8.0;67.0
3112508;IN;Traject1;2018-05-15 12:05:31.943;1098;III;8.0;67.0
3112796;IN;Traject2;2018-05-15 12:17:31.927;1098;III;8.0;67.0
3113053;IN;Traject3;2018-05-15 12:32:31.617;1098;III;8.0;67.0
3113090;IN;Traject4;2018-05-15 12:38:40.243;1098;III;8.0;67.0
3113295;IN;Traject5;2018-05-15 12:43:30.500;1098;III;8.0;67.0
3113771;IN;Traject6;2018-05-15 13:11:50.770;1098;III;8.0;67.0
1265835;IN;Traject6;2018-05-09 12:24:58.610;1099;Va;9.0;110.0
1266431;IN;Traject5;2018-05-09 13:02:59.153;1099;Va;9.0;110.0
1266762;IN;Traject4;2018-05-09 13:25:18.773;1099;Va;9.0;110.0
1266779;IN;Traject3;2018-05-09 13:30:59.077;1099;Va;9.0;110.0
1266801;IN;Traject2;2018-05-09 13:38:18.760;1099;Va;9.0;110.0
1267163;IN;Traject1;2018-05-09 13:57:19.240;1099;Va;9.0;110.0
1268798;IN;Traject1;2018-05-18 16:47:43.853;1100;Va;9.0;110.0
1269186;IN;Traject2;2018-05-18 17:02:43.213;1100;Va;9.0;110.0
1269296;IN;Traject3;2018-05-18 17:22:47.927;1100;Va;9.0;110.0
1269673;IN;Traject4;2018-05-18 17:31:09.073;1100;Va;9.0;110.0
1269694;IN;Traject5;2018-05-18 17:38:09.613;1100;Va;9.0;110.0
1269985;IN;Traject6;2018-05-18 18:16:29.807;1100;Va;9.0;110.0
1278310;IN;Traject6;2018-05-29 08:18:50.020;1101;Va;9.0;110.0
1285381;IN;Traject5;2018-05-29 17:18:47.247;1101;Va;9.0;110.0
1285860;IN;Traject4;2018-05-29 17:47:08.033;1101;Va;9.0;110.0
1285879;IN;Traject3;2018-05-29 17:53:28.050;1101;Va;9.0;110.0
1285992;IN;Traject2;2018-05-29 18:02:07.620;1101;Va;9.0;110.0
1286103;IN;Traject1;2018-05-29 18:25:39.380;1101;Va;9.0;110.0
1463259;IN;Traject1;2018-05-21 10:06:21.973;1102;I;5.0;39.0
1463890;IN;Traject2;2018-05-21 10:24:09.747;1102;I;5.0;39.0
1464535;IN;Traject3;2018-05-21 10:44:29.360;1102;I;5.0;39.0
1464628;IN;Traject4;2018-05-21 10:52:39.913;1102;I;5.0;39.0
1464751;IN;Traject5;2018-05-21 10:58:40.000;1102;I;5.0;39.0
1465230;IN;Traject6;2018-05-21 11:27:39.397;1102;I;5.0;39.0
1545591;IN;Traject5;2018-05-23 09:05:49.977;1103;I;5.0;39.0
1545976;IN;Traject4;2018-05-23 09:26:39.713;1104;I;5.0;39.0
1546180;IN;Traject3;2018-05-23 09:31:38.863;1105;I;5.0;39.0
1546798;IN;Traject2;2018-05-23 09:39:28.830;1106;I;5.0;39.0
1547196;IN;Traject1;2018-05-23 09:54:39.053;1107;I;5.0;39.0
3255428;IN;Traject5;2018-05-09 13:58:58.277;1108;IV;8.0;85.0
3255869;IN;Traject4;2018-05-09 14:21:43.357;1108;IV;8.0;85.0
3255981;IN;Traject3;2018-05-09 14:26:18.163;1108;IV;8.0;85.0
3256148;IN;Traject2;2018-05-09 14:32:57.907;1108;IV;8.0;85.0
3256543;IN;Traject1;2018-05-09 14:48:33.253;1108;IV;8.0;85.0
3258012;IN;Traject1;2018-05-11 21:23:39.793;1109;IV;8.0;85.0
3258724;IN;Traject2;2018-05-11 21:40:25.693;1109;IV;8.0;85.0
3259219;IN;Traject3;2018-05-11 22:01:33.487;1109;IV;8.0;85.0
3259533;IN;Traject4;2018-05-11 22:09:53.277;1109;IV;8.0;85.0
3259568;IN;Traject5;2018-05-11 22:15:43.433;1109;IV;8.0;85.0
3259870;IN;Traject6;2018-05-11 22:38:12.700;1109;IV;8.0;85.0
3267067;IN;Traject6;2018-05-15 11:20:59.170;1110;IV;8.0;85.0
3268420;IN;Traject5;2018-05-15 12:27:18.967;1110;IV;8.0;85.0
3268810;IN;Traject4;2018-05-15 12:48:59.110;1110;IV;8.0;85.0
3268926;IN;Traject3;2018-05-15 12:53:58.483;1110;IV;8.0;85.0
3269056;IN;Traject2;2018-05-15 13:01:19.257;1110;IV;8.0;85.0
3269421;IN;Traject1;2018-05-15 13:19:04.013;1110;IV;8.0;85.0
3271017;IN;Traject1;2018-05-25 21:08:51.763;1111;IV;8.0;85.0
3271485;IN;Traject2;2018-05-25 21:24:15.900;1111;IV;8.0;85.0
3272007;IN;Traject3;2018-05-25 21:42:52.753;1111;IV;8.0;85.0
3272180;IN;Traject4;2018-05-25 21:50:13.630;1111;IV;8.0;85.0
3272255;IN;Traject5;2018-05-25 21:55:32.997;1111;IV;8.0;85.0
3282036;IN;Traject6;2018-05-26 05:34:15.037;1111;IV;8.0;85.0
388149;IN;Traject1;2018-05-22 10:21:12.283;1112;I;5.0;24.0
388452;IN;Traject2;2018-05-22 10:33:54.220;1112;I;5.0;24.0
389108;IN;Traject3;2018-05-22 10:55:23.193;1112;I;5.0;24.0
389417;IN;Traject4;2018-05-22 11:02:55.263;1112;I;5.0;24.0
389669;IN;Traject5;2018-05-22 11:08:15.093;1112;I;5.0;24.0
392220;IN;Traject6;2018-05-22 12:14:53.943;1112;I;5.0;24.0
3868157;IN;Traject6;2018-05-04 17:38:38.513;1113;IV;8.0;80.0
3868532;IN;Traject5;2018-05-04 18:41:47.553;1113;IV;8.0;80.0
3868706;IN;Traject4;2018-05-04 19:10:47.590;1113;IV;8.0;80.0
3868740;IN;Traject3;2018-05-04 19:16:28.010;1113;IV;8.0;80.0
3868783;IN;Traject2;2018-05-04 19:23:47.847;1113;IV;8.0;80.0
3868893;IN;Traject1;2018-05-04 19:44:18.110;1113;IV;8.0;80.0
3875733;IN;Traject1;2018-05-10 06:36:31.163;1114;IV;8.0;80.0
3875893;IN;Traject2;2018-05-10 06:50:46.383;1114;IV;8.0;80.0
3876038;IN;Traject3;2018-05-10 07:12:42.863;1114;IV;8.0;80.0
3876082;IN;Traject4;2018-05-10 07:20:13.487;1114;IV;8.0;80.0
3876115;IN;Traject5;2018-05-10 07:25:43.477;1114;IV;8.0;80.0
3876290;IN;Traject6;2018-05-10 07:55:03.507;1114;IV;8.0;80.0
1300487;IN;Traject1;2018-05-08 12:00:59.577;1115;Va;10.0;90.0
1300801;IN;Traject2;2018-05-08 12:17:39.540;1115;Va;10.0;90.0
1301484;IN;Traject3;2018-05-08 12:42:42.623;1115;Va;10.0;90.0
1301579;IN;Traject4;2018-05-08 12:51:22.177;1115;Va;10.0;90.0
1301707;IN;Traject5;2018-05-08 12:58:01.933;1115;Va;10.0;90.0
1302247;IN;Traject6;2018-05-08 13:22:32.017;1115;Va;10.0;90.0
3898242;IN;Traject6;2018-05-21 16:41:11.933;1116;I;5.0;40.0
3898471;IN;Traject5;2018-05-21 17:20:12.873;1116;I;5.0;40.0
3898517;IN;Traject4;2018-05-21 17:48:03.510;1116;I;5.0;40.0
3898553;IN;Traject3;2018-05-21 17:54:37.840;1116;I;5.0;40.0
3898599;IN;Traject2;2018-05-21 18:02:58.310;1116;I;5.0;40.0
3898717;IN;Traject1;2018-05-21 18:23:07.350;1116;I;5.0;40.0
3175252;IN;Traject6;2018-05-15 06:21:05.793;1117;IV;8.0;85.0
3176193;IN;Traject5;2018-05-15 07:12:15.587;1117;IV;8.0;85.0
3176679;IN;Traject4;2018-05-15 07:34:46.010;1117;IV;8.0;85.0
3176712;IN;Traject3;2018-05-15 07:40:16.113;1117;IV;8.0;85.0
3176932;IN;Traject2;2018-05-15 07:47:44.747;1117;IV;8.0;85.0
3177524;IN;Traject1;2018-05-15 08:06:45.873;1117;IV;8.0;85.0
3179240;IN;Traject1;2018-05-25 11:20:32.657;1118;IV;8.0;85.0
3179782;IN;Traject2;2018-05-25 11:34:20.120;1118;IV;8.0;85.0
3180244;IN;Traject3;2018-05-25 11:51:26.080;1118;IV;8.0;85.0
3180284;IN;Traject4;2018-05-25 11:58:41.933;1118;IV;8.0;85.0
3180579;IN;Traject5;2018-05-25 12:03:51.050;1118;IV;8.0;85.0
3180972;IN;Traject6;2018-05-25 12:25:30.577;1118;IV;8.0;85.0
3184255;IN;Traject6;2018-05-30 23:17:34.633;1119;IV;8.0;85.0
3184858;IN;Traject5;2018-05-30 23:56:24.587;1119;IV;8.0;85.0
3192494;IN;Traject4;2018-05-31 06:08:36.447;1119;IV;8.0;85.0
3192660;IN;Traject3;2018-05-31 06:14:17.093;1119;IV;8.0;85.0
3192834;IN;Traject2;2018-05-31 06:21:36.137;1119;IV;8.0;85.0
3193201;IN;Traject1;2018-05-31 06:40:16.583;1119;IV;8.0;85.0
1121648;IN;Traject6;2018-05-15 10:14:21.763;1120;IV;9.0;84.0
1122168;IN;Traject5;2018-05-15 10:51:10.243;1120;IV;9.0;84.0
1122650;IN;Traject4;2018-05-15 11:21:25.693;1120;IV;9.0;84.0
1122735;IN;Traject3;2018-05-15 11:28:20.923;1120;IV;9.0;84.0
1123052;IN;Traject2;2018-05-15 11:37:30.907;1120;IV;9.0;84.0
1124006;IN;Traject1;2018-05-15 12:05:01.060;1120;IV;9.0;84.0
1127797;IN;Traject1;2018-05-17 15:19:40.000;1121;IV;9.0;84.0
1128238;IN;Traject2;2018-05-17 15:34:04.400;1121;IV;9.0;84.0
1128617;IN;Traject3;2018-05-17 15:52:47.173;1121;IV;9.0;84.0
1128755;IN;Traject4;2018-05-17 16:01:06.380;1121;IV;9.0;84.0
1128879;IN;Traject5;2018-05-17 16:07:17.433;1121;IV;9.0;84.0
1129470;IN;Traject6;2018-05-17 16:40:07.610;1121;IV;9.0;84.0
1133063;IN;Traject6;2018-05-25 12:02:47.100;1122;IV;9.0;84.0
1133914;IN;Traject5;2018-05-25 13:12:56.937;1122;IV;9.0;84.0
1134377;IN;Traject4;2018-05-25 13:38:48.290;1122;IV;9.0;84.0
1134593;IN;Traject3;2018-05-25 13:45:42.493;1122;IV;9.0;84.0
1134776;IN;Traject2;2018-05-25 13:54:47.430;1122;IV;9.0;84.0
1135277;IN;Traject1;2018-05-25 14:20:42.373;1122;IV;9.0;84.0
1137447;IN;Traject1;2018-05-28 08:34:24.787;1123;IV;9.0;84.0
1137823;IN;Traject2;2018-05-28 08:49:49.743;1123;IV;9.0;84.0
1138127;IN;Traject3;2018-05-28 09:10:47.480;1123;IV;9.0;84.0
1138215;IN;Traject4;2018-05-28 09:18:18.033;1123;IV;9.0;84.0
1138292;IN;Traject5;2018-05-28 09:23:58.373;1123;IV;9.0;84.0
1138668;IN;Traject6;2018-05-28 09:50:27.390;1123;IV;9.0;84.0
1108773;IN;Traject6;2018-05-12 17:16:02.140;1124;Va;10.0;80.0
1188660;IN;Traject5;2018-05-13 09:55:23.287;1124;Va;10.0;80.0
1190076;IN;Traject4;2018-05-13 10:18:53.017;1124;Va;10.0;80.0
1190341;IN;Traject3;2018-05-13 10:26:23.710;1124;Va;10.0;80.0
1193873;IN;Traject2;2018-05-13 10:36:43.757;1124;Va;10.0;80.0
1198843;IN;Traject1;2018-05-13 11:06:32.713;1124;Va;10.0;80.0
2156327;IN;Traject6;2018-05-18 11:32:32.540;1125;I;5.0;39.0
2156943;IN;Traject5;2018-05-18 12:09:32.490;1125;I;5.0;39.0
2157413;IN;Traject4;2018-05-18 12:36:33.000;1125;I;5.0;39.0
2157438;IN;Traject3;2018-05-18 12:40:52.743;1125;I;5.0;39.0
2157514;IN;Traject2;2018-05-18 12:46:23.190;1125;I;5.0;39.0
2157772;IN;Traject1;2018-05-18 13:00:23.370;1125;I;5.0;39.0
4330914;IN;Traject1;2018-05-21 14:22:25.590;1126;I;5.0;39.0
4331006;IN;Traject2;2018-05-21 14:37:39.143;1126;I;5.0;39.0
4331117;IN;Traject3;2018-05-21 14:57:07.990;1126;I;5.0;39.0
4331166;IN;Traject4;2018-05-21 15:05:17.850;1126;I;5.0;39.0
4331225;IN;Traject5;2018-05-21 15:15:09.603;1126;I;5.0;39.0
4331465;IN;Traject6;2018-05-21 15:56:09.023;1126;I;5.0;39.0
2724925;IN;Traject6;2018-05-02 09:26:29.963;1127;IV;8.0;80.0
2725780;IN;Traject5;2018-05-02 10:00:48.750;1127;IV;8.0;80.0
2726304;IN;Traject4;2018-05-02 10:23:18.870;1127;IV;8.0;80.0
2726473;IN;Traject3;2018-05-02 10:29:39.963;1127;IV;8.0;80.0
2726785;IN;Traject2;2018-05-02 10:38:28.650;1127;IV;8.0;80.0
2727070;IN;Traject1;2018-05-02 10:58:19.430;1127;IV;8.0;80.0
2727997;IN;Traject1;2018-05-08 07:04:49.660;1128;IV;8.0;80.0
2728367;IN;Traject2;2018-05-08 07:18:00.800;1128;IV;8.0;80.0
2728632;IN;Traject3;2018-05-08 07:33:40.240;1128;IV;8.0;80.0
2728665;IN;Traject4;2018-05-08 07:39:49.937;1128;IV;8.0;80.0
2728741;IN;Traject5;2018-05-08 07:45:10.330;1128;IV;8.0;80.0
2729277;IN;Traject1;2018-05-29 11:04:20.603;1129;IV;8.0;80.0
2729602;IN;Traject2;2018-05-29 11:16:40.863;1129;IV;8.0;80.0
2730121;IN;Traject3;2018-05-29 11:32:11.323;1129;IV;8.0;80.0
2730154;IN;Traject4;2018-05-29 11:38:30.963;1129;IV;8.0;80.0
2730230;IN;Traject5;2018-05-29 11:43:51.200;1129;IV;8.0;80.0
2730547;IN;Traject6;2018-05-29 12:07:31.250;1129;IV;8.0;80.0
2834682;IN;Traject1;2018-05-24 18:18:05.113;1130;IV;5.0;80.0
